,ageEstimate,companyFollowerCount,companyHasLogo,companyName,companyStaffCount,companyUrl,companyUrn,connectionsCount,country,endDate,followable,followersCount,genderEstimate,hasPicture,isPremium,mbrLocation,mbrLocationCode,mbrTitle,memberUrn,posLocation,posLocationCode,posTitle,positionId,startDate,avgMemberPosDuration,avgCompanyPosDuration,,,,,,,,,,,,,,
19610,41,123247,e1e198af-fa3f-4ca5-b3be-87a5562423c7-2.png,Aurecon,7471,http://www.aurecongroup.com,urn:li:company:243549,472,au,12/1/2016,1,470,male,Iz5BkFzaziVM_4pqX4MbgiVZHM6KX-BctA7rV9lTelk.jpg,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Senior Civil Engineer - Drainage and Utilities at Aurecon,urn:li:member:256071947,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Senior Civil Engineer - Drainage and Utilities,234944,3/1/2010,1103.25,1161.8603,,,,,,,,,,,,,,
19611,41,123247,e1e198af-fa3f-4ca5-b3be-87a5562423c7-2.png,Aurecon,7471,http://www.aurecongroup.com,urn:li:company:243549,472,au,3/1/2010,1,470,male,Iz5BkFzaziVM_4pqX4MbgiVZHM6KX-BctA7rV9lTelk.jpg,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Senior Civil Engineer - Drainage and Utilities at Aurecon,urn:li:member:256071947,"Queenstown, New Zealand",,Civil Engineer - Water,234945,3/1/2008,1103.25,1161.8603,,,,,,,,,,,,,,
19612,41,8,,Hadley Consultants Limited,10,,urn:li:company:4150753,472,au,3/1/2008,1,470,male,Iz5BkFzaziVM_4pqX4MbgiVZHM6KX-BctA7rV9lTelk.jpg,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Senior Civil Engineer - Drainage and Utilities at Aurecon,urn:li:member:256071947,"Queenstown, New Zealand",,Design Technician,234946,6/1/2006,1103.25,639,,,,,,,,,,,,,,
19613,41,123247,e1e198af-fa3f-4ca5-b3be-87a5562423c7-2.png,Aurecon,7471,http://www.aurecongroup.com,urn:li:company:243549,472,au,,1,470,male,Iz5BkFzaziVM_4pqX4MbgiVZHM6KX-BctA7rV9lTelk.jpg,0,"Sydney, New South Wales, Australia","urn:li:fs_city:(au,2-1)",Senior Civil Engineer - Drainage and Utilities at Aurecon,urn:li:member:256071947,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Senior Civil Engineer - Drainage and Utilities,34712901,5/1/2018,1103.25,1161.8603,,,,,,,,,,,,,,
19614,25,1456,e81b6b0c-c6f0-4f6a-ab71-465423e375af-2.png,BrickX ,27,http://www.brickx.com,urn:li:company:3801241,93,au,,1,94,male,NYdV20PSTbIyEXgiJgbx5gj2eLCCL1_elMKMYE_EbYk.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Software Engineer at BRICKX - The Brick Exchange,urn:li:member:256206770,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Engineer,202005,1/1/2017,746.25,324.5714,,,,,,,,,,,,,,
19615,25,139,609f7936-5a29-4a6d-b054-53e20c4411dc-2.png,Moneyball.com.au,13,http://Moneyball.com.au,urn:li:company:9204045,93,au,12/1/2016,1,94,male,NYdV20PSTbIyEXgiJgbx5gj2eLCCL1_elMKMYE_EbYk.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Software Engineer at BRICKX - The Brick Exchange,urn:li:member:256206770,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Engineer,202006,12/1/2015,746.25,325.5385,,,,,,,,,,,,,,
19616,25,13421,2390c266-610f-4860-ad2a-dd47e31cbf16-2.png,JB Hi-Fi,2240,http://www.jbhifi.com.au,urn:li:company:132733,93,au,1/1/2016,1,94,male,NYdV20PSTbIyEXgiJgbx5gj2eLCCL1_elMKMYE_EbYk.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Software Engineer at BRICKX - The Brick Exchange,urn:li:member:256206770,"Sydney, Australia","urn:li:fs_region:(au,4910)",Sales,202009,11/1/2015,746.25,981.3332,,,,,,,,,,,,,,
19617,34,319,471daae4-dcd4-47cf-a4a4-ba8de2651655-2.png,Fluent Commerce,48,http://www.fluentretail.com,urn:li:company:6611279,317,au,,1,316,male,xHRUcgRFFMo8ly8dFPFD4Cyx2b-ydDvyNdB9U9xG84Q.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Developer at Fluent Commerce,urn:li:member:256232379,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Developer,259299,1/1/2016,791.3333,425,,,,,,,,,,,,,,
19618,34,398,ffb7a2d4-94d4-42b5-b34a-8cf7538a4274-2.png,ParcelPoint,41,http://www.parcelpoint.com.au,urn:li:company:2542547,317,au,,1,316,male,xHRUcgRFFMo8ly8dFPFD4Cyx2b-ydDvyNdB9U9xG84Q.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Developer at Fluent Commerce,urn:li:member:256232379,"Sydney, Australia",,Software Developer,259300,1/1/2015,791.3333,584.7632,,,,,,,,,,,,,,
19619,34,46064,7fe73bd9-f06f-4335-ae6d-57b6216e659c-2.png,Industrial and Commercial Bank of China,15398,http://www.icbc.com.cn,urn:li:company:494036,317,au,4/1/2013,1,316,male,xHRUcgRFFMo8ly8dFPFD4Cyx2b-ydDvyNdB9U9xG84Q.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Software Developer at Fluent Commerce,urn:li:member:256232379,"Beijing, China",,Senior Java Developer/Development Manager,259302,7/1/2008,791.3333,463.819,,,,,,,,,,,,,,
19620,30,4815,b44aa9bb-75b8-4143-b881-504db01fec34-2.png,Abergeldie Complex Infrastructure,189,http://www.abergeldie.com,urn:li:company:1241322,500,au,1/1/2018,1,598,male,kddTj_AYbhxX6mTotVWIxNOPhXeR2W2K-WUwSg-EtGg.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Project Engineer at Abergeldie Complex Infrastructure,urn:li:member:256252424,"Sydney, Australia","urn:li:fs_region:(au,4910)",Project Engineer,7318,3/1/2016,842.6667,585.2276,,,,,,,,,,,,,,
19621,30,2262,79e30c6a-5792-40d5-a8a5-949f0250f54b-2.png,Martinus Rail,69,http://www.martinusrail.com.au,urn:li:company:2911903,500,au,1/1/2016,1,598,male,kddTj_AYbhxX6mTotVWIxNOPhXeR2W2K-WUwSg-EtGg.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Project Engineer at Abergeldie Complex Infrastructure,urn:li:member:256252424,"Kirrawee, Sydney",,Project Engineer,7319,8/1/2014,842.6667,418.6491,,,,,,,,,,,,,,
19622,30,71010,ccfc4ad7-88ca-4401-8272-1e704d59fd4b-2.png,Downer,10412,http://www.downergroup.com,urn:li:company:63273,500,au,8/1/2014,1,598,male,kddTj_AYbhxX6mTotVWIxNOPhXeR2W2K-WUwSg-EtGg.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Project Engineer at Abergeldie Complex Infrastructure,urn:li:member:256252424,"Sydney, Australia","urn:li:fs_region:(au,4910)",Project Engineer,7320,12/1/2010,842.6667,718.8936,,,,,,,,,,,,,,
19623,30,4815,b44aa9bb-75b8-4143-b881-504db01fec34-2.png,Abergeldie Complex Infrastructure,189,http://www.abergeldie.com,urn:li:company:1241322,500,au,,1,598,male,kddTj_AYbhxX6mTotVWIxNOPhXeR2W2K-WUwSg-EtGg.jpg,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Project Engineer at Abergeldie Complex Infrastructure,urn:li:member:256252424,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Project Engineer,30287436,1/1/2018,842.6667,585.2276,,,,,,,,,,,,,,
19624,47,16666,f8974c12-14dc-44f4-b674-e1b0b53baf8b-2.png,EnergyAustralia,1718,http://www.energyaustralia.com.au,urn:li:company:4145,500,au,6/1/2018,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Head of Architecture,291362,7/1/2016,946.8,716.167,,,,,,,,,,,,,,
19625,47,18825,676ea009-a3bf-4970-9e3b-0938453e224b-2.png,AusNet Services,1634,http://www.ausnetservices.com.au,urn:li:company:16893,500,au,7/1/2016,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,"Melbourne, Australia",,ICT Planning & Portfolio Services Manager / ICT Transformation ??Implementation Manager,291363,5/1/2014,946.8,717.6275,,,,,,,,,,,,,,
19626,47,7228,4d7a84d8-1708-4d7c-93c7-86f79db9bb4d-2.png,SA Power Networks,1430,http://www.sapowernetworks.com.au,urn:li:company:23130,500,au,8/1/2014,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,Adelaide,,"Manager IT Strategy, Architecture & Business Engagement",291364,8/1/2013,946.8,1041.6179,,,,,,,,,,,,,,
19627,47,510284,1e5aaf65-96f8-4ef5-b60d-af577938b27e-2.png,KPMG US,50737,http://www.kpmg.com/US,urn:li:company:1079,500,au,7/1/2013,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Senior Manager Business Systems / IT Projects Director / Transition to Support Lead (Global SAP),291365,7/1/2011,946.8,1309.4949,,,,,,,,,,,,,,
19628,47,75453,1c39d9c3-cfd9-406e-8a5a-163763bb6f91-2.png,UGL,4626,http://www.ugllimited.com,urn:li:company:11594,500,au,8/1/2011,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Business Architect / Business Lead (Enterprise Budget & Reporting Program),291366,3/1/2010,946.8,803.9028,,,,,,,,,,,,,,
19629,47,33706,3c681823-64e0-4710-bd5e-690ba0dd7626-2.png,Infosys Consulting,3715,http://www.infosysconsultinginsights.com/,urn:li:company:17758,500,au,12/1/2009,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,"Sydney, Melbourne",,Global Partner / Program Director / Program Manager / Project Manager,291367,7/1/2007,946.8,779.8279,,,,,,,,,,,,,,
19630,47,33706,3c681823-64e0-4710-bd5e-690ba0dd7626-2.png,Infosys Consulting,3715,http://www.infosysconsultinginsights.com/,urn:li:company:17758,500,au,6/1/2007,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,Sydney,,Managing Director (Owner),291368,8/1/2003,946.8,779.8279,,,,,,,,,,,,,,
19631,47,89605,838bab07-5a92-4182-95f8-dabd8df00880-2.png,BearingPoint,9647,http://www.bearingpoint.com,urn:li:company:1349,500,au,8/1/2003,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,"Sydney, Bangkok",,Senior Manager,291369,6/1/2002,946.8,1140.0375,,,,,,,,,,,,,,
19632,47,795604,8c796b48-c04a-4327-809a-6c7773904756-2.png,KPMG,180604,http://www.kpmg.com,urn:li:company:2525300,500,au,5/1/2002,1,1143,male,8htVJ2_QRGiNe-SNvzyiJ-MjgNpbr28lokzhUERoxdc.jpg,1,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Transformation and Technology Executive,urn:li:member:25625539,"Sydney, Singapore, Tokyo",,Senior Manager,291370,12/1/1998,946.8,837.6367,,,,,,,,,,,,,,
19633,29,63769,4486acc2-f7ec-47c3-b636-a9896c629ebf-2.png,Ambition,450,http://www.ambitiongrouplimited.com,urn:li:company:3842697,500,au,2/1/2018,1,4031,male,xOcY03g1l6OnQQBRBldRwpgXtRVfs7mUml5i_FoLbXc.jpg,1,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Tech Recruiter ? Startup Mentor ? Changing Developers Lives Since 2013 ??,urn:li:member:256260571,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Senior Consultant - Full-Stack Software Development,338947,7/1/2017,665.1429,777.8446,,,,,,,,,,,,,,
19634,29,63769,4486acc2-f7ec-47c3-b636-a9896c629ebf-2.png,Ambition,450,http://www.ambitiongrouplimited.com,urn:li:company:3842697,500,au,7/1/2017,1,4031,male,xOcY03g1l6OnQQBRBldRwpgXtRVfs7mUml5i_FoLbXc.jpg,1,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Tech Recruiter ? Startup Mentor ? Changing Developers Lives Since 2013 ??,urn:li:member:256260571,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Recruitment Consultant - Software Engineering,338948,2/1/2015,665.1429,777.8446,,,,,,,,,,,,,,
19635,29,7794,bc9f97f7-f035-4506-8f97-49578bfe1eef-2.png,Client Server,130,http://www.client-server.com,urn:li:company:99339,500,au,12/1/2014,1,4031,male,xOcY03g1l6OnQQBRBldRwpgXtRVfs7mUml5i_FoLbXc.jpg,1,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Tech Recruiter ? Startup Mentor ? Changing Developers Lives Since 2013 ??,urn:li:member:256260571,"London, United Kingdom","urn:li:fs_region:(gb,4573)",C# .Net Recruitment Consultant,338949,4/1/2013,665.1429,647.125,,,,,,,,,,,,,,
19636,29,749,40ab8a34-a699-43bf-97e7-f17382eb0a53-2.png,SponsoredLinX,73,http://www.sponsoredlinx.com.au,urn:li:company:914452,500,au,2/1/2013,1,4031,male,xOcY03g1l6OnQQBRBldRwpgXtRVfs7mUml5i_FoLbXc.jpg,1,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Tech Recruiter ? Startup Mentor ? Changing Developers Lives Since 2013 ??,urn:li:member:256260571,"Brisbane Area, Australia",,Online Marketing Consultant,338951,6/1/2012,665.1429,472.0809,,,,,,,,,,,,,,
19637,29,6075,b06655d2-8bfe-4909-be5a-c2322346faee-2.png,affix,18,http://www.affix.com.au,urn:li:company:6591776,500,au,,1,4031,male,xOcY03g1l6OnQQBRBldRwpgXtRVfs7mUml5i_FoLbXc.jpg,1,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Tech Recruiter ? Startup Mentor ? Changing Developers Lives Since 2013 ??,urn:li:member:256260571,"Brisbane, Australia",,"Consultant, Technology",34712381,3/1/2018,665.1429,586.75,,,,,,,,,,,,,,
19638,39,67924,5d7f59a6-9419-4043-95d0-63a2515df0bf-2.png,Australian Institute of Business,278,http://www.aib.edu.au,urn:li:company:507418,500,au,,1,658,,,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)","Senior Lecturer, Research Program Coordinator, Health and Education Consultant (MD, DBA)",urn:li:member:25632740,"Adelaide, Australia",,"Senior Lecturer, Researcher and Research Program Coordinator",8288,3/1/2014,2206.25,603.9506,,,,,,,,,,,,,,
19639,39,32230,0b58db84-eb01-445e-b353-feab66ecd61e-2.png,The German University in Cairo,1603,http://www.guc.edu.eg/,urn:li:company:34787,500,au,12/1/2013,1,658,,,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)","Senior Lecturer, Research Program Coordinator, Health and Education Consultant (MD, DBA)",urn:li:member:25632740,,,Lecturer of Business administration ,8290,9/1/2008,2206.25,610.6667,,,,,,,,,,,,,,
19640,39,110091,4d7d1380-2610-44bf-97c9-af1e91eae20d-2.png,The American University in Cairo,3595,http://www.aucegypt.edu/,urn:li:company:15509,500,au,9/1/2006,1,658,,,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)","Senior Lecturer, Research Program Coordinator, Health and Education Consultant (MD, DBA)",urn:li:member:25632740,,,Lecturer of Healthcare Marketing,8293,9/1/2004,2206.25,873.6763,,,,,,,,,,,,,,
19641,41,385,24cb25a7-2302-48d7-9d77-1f8423e8e581-2.png,Bennett & Philp Lawyers,67,http://www.bennettphilp.com.au,urn:li:company:895401,490,au,,1,491,male,40RPjZTQXpUXKZFz18hdd6mo1BDKBWSVixZL_MQl9D8.jpg,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director at Bennett & Philp Lawyers,urn:li:member:256586900,,,Director,287622,7/1/2011,,1016.2254,,,,,,,,,,,,,,
19642,41,385,24cb25a7-2302-48d7-9d77-1f8423e8e581-2.png,Bennett & Philp Lawyers,67,http://www.bennettphilp.com.au,urn:li:company:895401,490,au,,1,491,male,40RPjZTQXpUXKZFz18hdd6mo1BDKBWSVixZL_MQl9D8.jpg,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director at Bennett & Philp Lawyers,urn:li:member:256586900,,,Solicitor,287623,1/1/2003,,1016.2254,,,,,,,,,,,,,,
19643,25,4,GG72d4Hq9USNHI4p_Vuy4Nq9aQ_Ney0tqcOaQlpaD_w.png,Professionals Freedom Realty,10,http://www.profr.com.au/,urn:li:company:17885582,111,au,,1,110,,,0,"Upper Coomera, Queensland, Australia","urn:li:fs_city:(au,4-366)",Sales and Marketing Executive at Professionals Freedom Realty,urn:li:member:256594314,,,Sales and Marketing Consultant,338555,3/1/2017,607.3333,,,,,,,,,,,,,,,
19644,25,4,GG72d4Hq9USNHI4p_Vuy4Nq9aQ_Ney0tqcOaQlpaD_w.png,Professionals Freedom Realty,10,http://www.profr.com.au/,urn:li:company:17885582,111,au,,1,110,,,0,"Upper Coomera, Queensland, Australia","urn:li:fs_city:(au,4-366)",Sales and Marketing Executive at Professionals Freedom Realty,urn:li:member:256594314,"Upper Coomera, Queensland, Australia",,Property Administrator,338556,5/1/2015,607.3333,,,,,,,,,,,,,,,
19645,25,3333,82074ee9-1b88-4afa-a505-680be51600e0-2.png,First National Real Estate,798,http://www.firstnational.com.au,urn:li:company:317416,111,au,6/1/2015,1,110,,,0,"Upper Coomera, Queensland, Australia","urn:li:fs_city:(au,4-366)",Sales and Marketing Executive at Professionals Freedom Realty,urn:li:member:256594314,Paradise Point,,Office Administrative Assistant,338557,2/1/2013,607.3333,1030.5478,,,,,,,,,,,,,,
19646,25,3361,,Baskin Robbins,1936,http://www.lavazza.co.in,urn:li:company:1825726,111,au,1/1/2012,1,110,,,0,"Upper Coomera, Queensland, Australia","urn:li:fs_city:(au,4-366)",Sales and Marketing Executive at Professionals Freedom Realty,urn:li:member:256594314,Paradise Point,,Team Member,338558,1/1/2010,607.3333,780.6044,,,,,,,,,,,,,,
19647,26,,,The Tec Exec Pty Ltd,,,urn:li:company:17994789,500,au,,1,987,female,TqnrBgBnhLZk7d6OGxC-BZjXKmmWV7YOuPM_Bq38_Hg.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Digital Literacy Expert | Digital Transformation and Computer Skills Educator | Author Digital Business Accelerator,urn:li:member:256624292,Australia,"urn:li:fs_region:(au,0)",Founder/Lead Trainer,64304,2/1/1995,4200.2,,,,,,,,,,,,,,,
19648,26,,,The Tec Exec Pty Ltd,,,urn:li:company:17994789,500,au,,1,987,female,TqnrBgBnhLZk7d6OGxC-BZjXKmmWV7YOuPM_Bq38_Hg.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Digital Literacy Expert | Digital Transformation and Computer Skills Educator | Author Digital Business Accelerator,urn:li:member:256624292,Australia,"urn:li:fs_region:(au,0)",Digital Transformation Education For Consultants/Trainers and Presenters,64306,7/1/1991,4200.2,,,,,,,,,,,,,,,
19649,26,,,The Tec Exec Pty Ltd,,,urn:li:company:17994789,500,au,,1,987,female,TqnrBgBnhLZk7d6OGxC-BZjXKmmWV7YOuPM_Bq38_Hg.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Digital Literacy Expert | Digital Transformation and Computer Skills Educator | Author Digital Business Accelerator,urn:li:member:256624292,"Wollongong, Australia","urn:li:fs_region:(au,4917)","""Online Toolkit""??The innovative training program to support staff with digital transformation",64307,1/1/2002,4200.2,,,,,,,,,,,,,,,
19650,26,85,,WEA Illawarra,29,http://www.weaillawarra.com.au,urn:li:company:848176,500,au,9/1/2013,1,987,female,TqnrBgBnhLZk7d6OGxC-BZjXKmmWV7YOuPM_Bq38_Hg.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Digital Literacy Expert | Digital Transformation and Computer Skills Educator | Author Digital Business Accelerator,urn:li:member:256624292,Wollongong and South Coast,,Contract Trainer/Coach/Facilitator and Course Development,64308,1/1/1995,4200.2,1585.5,,,,,,,,,,,,,,
19651,26,,,invalid6388528,93,http://www.tafeillawarra.edu.au,urn:li:company:6388528,500,au,12/1/2004,1,987,female,TqnrBgBnhLZk7d6OGxC-BZjXKmmWV7YOuPM_Bq38_Hg.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Digital Literacy Expert | Digital Transformation and Computer Skills Educator | Author Digital Business Accelerator,urn:li:member:256624292,"Wollongong, Australia","urn:li:fs_region:(au,4917)",Trainer/Course Content Writer/Developer,64309,4/1/1995,4200.2,1369.4643,,,,,,,,,,,,,,
19652,26,15,cBwYP9AaCWZcg1lOxY8DdUdCy00Bugxde94F1nCP110.png,South Coast Colleges,7,http://www.southcoastcolleges.edu.au,urn:li:company:7969097,500,au,7/1/2013,1,987,female,TqnrBgBnhLZk7d6OGxC-BZjXKmmWV7YOuPM_Bq38_Hg.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Digital Literacy Expert | Digital Transformation and Computer Skills Educator | Author Digital Business Accelerator,urn:li:member:256624292,Batemans Bay,,Contract Trainer/ Assessor/Course Auditor,30422882,10/1/2002,4200.2,2009,,,,,,,,,,,,,,
19653,26,,,The Tec Exec Pty Ltd,,,urn:li:company:17994789,500,au,,1,987,female,TqnrBgBnhLZk7d6OGxC-BZjXKmmWV7YOuPM_Bq38_Hg.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Digital Literacy Expert | Digital Transformation and Computer Skills Educator | Author Digital Business Accelerator,urn:li:member:256624292,Australia,,Director,34715022,10/1/1988,4200.2,,,,,,,,,,,,,,,
19654,51,223,c9255615-012f-4e15-b739-c186e2a188d7-2.png,Prancing Pony Brewery,7,http://www.prancingponybrewery.com.au,urn:li:company:3047832,500,au,,1,833,female,AAEAAQAAAAAAAAgPAAAAJDkzMTVjOTg1LWJmZDEtNGVjNC04NmI5LTdkM2YwNjZjYzI4YQ.jpg,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)",CEO and CoFounder at Prancing Pony Brewery Pty Ltd,urn:li:member:25667761,Mt Barker SA,,CEO and CoFounder,191865,11/1/2011,975.7692,646.4,,,,,,,,,,,,,,
19655,51,223,c9255615-012f-4e15-b739-c186e2a188d7-2.png,Prancing Pony Brewery,7,http://www.prancingponybrewery.com.au,urn:li:company:3047832,500,au,,1,833,female,AAEAAQAAAAAAAAgPAAAAJDkzMTVjOTg1LWJmZDEtNGVjNC04NmI5LTdkM2YwNjZjYzI4YQ.jpg,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)",CEO and CoFounder at Prancing Pony Brewery Pty Ltd,urn:li:member:25667761,Totness SA,,CEO,191867,11/1/2011,975.7692,646.4,,,,,,,,,,,,,,
19656,51,8,2f6d3b27-dcf5-4165-b475-0af03bc48123-2.png,Rubys CBS Pty. Ltd,2,http://www.rubyscbs.com.au,urn:li:company:1695799,500,au,12/1/2013,1,833,female,AAEAAQAAAAAAAAgPAAAAJDkzMTVjOTg1LWJmZDEtNGVjNC04NmI5LTdkM2YwNjZjYzI4YQ.jpg,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)",CEO and CoFounder at Prancing Pony Brewery Pty Ltd,urn:li:member:25667761,,,Director,191871,9/1/2007,975.7692,1319.6667,,,,,,,,,,,,,,
19657,51,33210,6b11e6ff-2cf3-4a73-9709-1a57a3865b98-2.png,APC by Schneider Electric,4452,http://www.apc.com/,urn:li:company:2795,500,au,12/1/2010,1,833,female,AAEAAQAAAAAAAAgPAAAAJDkzMTVjOTg1LWJmZDEtNGVjNC04NmI5LTdkM2YwNjZjYzI4YQ.jpg,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)",CEO and CoFounder at Prancing Pony Brewery Pty Ltd,urn:li:member:25667761,,,Consultant,191877,1/1/2009,975.7692,1096.8259,,,,,,,,,,,,,,
19658,51,12342,838fe699-c16b-4e5e-bdbd-1e456c6d734d-2.png,Jurlique,384,http://www.jurlique.com.au,urn:li:company:44655,500,au,12/1/2004,1,833,female,AAEAAQAAAAAAAAgPAAAAJDkzMTVjOTg1LWJmZDEtNGVjNC04NmI5LTdkM2YwNjZjYzI4YQ.jpg,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)",CEO and CoFounder at Prancing Pony Brewery Pty Ltd,urn:li:member:25667761,,,COO,191881,1/1/2001,975.7692,755.1985,,,,,,,,,,,,,,
19659,51,12342,838fe699-c16b-4e5e-bdbd-1e456c6d734d-2.png,Jurlique,384,http://www.jurlique.com.au,urn:li:company:44655,500,au,12/1/2003,1,833,female,AAEAAQAAAAAAAAgPAAAAJDkzMTVjOTg1LWJmZDEtNGVjNC04NmI5LTdkM2YwNjZjYzI4YQ.jpg,0,"Adelaide, Australia","urn:li:fs_region:(au,4886)",CEO and CoFounder at Prancing Pony Brewery Pty Ltd,urn:li:member:25667761,,,GM operations and Head of Scientific Division,191882,1/1/2002,975.7692,755.1985,,,,,,,,,,,,,,
19660,35,17949,3d72815e-5994-443e-8916-8e355d4c3f60-2.jpg,Accenture Australia,1469,https://www.accenture.com/au-en,urn:li:company:9332486,500,au,,1,1047,male,1wkmy23SF87K96DgNhw9YutsUHYgY7sesHuT0n8KelU.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Senior Project Manager,urn:li:member:25672935,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Program and Project Management Associate Manager,250995,6/1/2016,679.6667,760.4889,,,,,,,,,,,,,,
19661,35,17949,3d72815e-5994-443e-8916-8e355d4c3f60-2.jpg,Accenture Australia,1469,https://www.accenture.com/au-en,urn:li:company:9332486,500,au,5/1/2016,1,1047,male,1wkmy23SF87K96DgNhw9YutsUHYgY7sesHuT0n8KelU.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Senior Project Manager,urn:li:member:25672935,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Program and Project Management Team lead,250996,1/1/2014,679.6667,760.4889,,,,,,,,,,,,,,
19662,35,3346588,f3771000-4e1c-43f0-9122-2d3d786995d3-2.jpg,Accenture,377002,http://www.accenture.com,urn:li:company:1033,500,au,12/1/2013,1,1047,male,1wkmy23SF87K96DgNhw9YutsUHYgY7sesHuT0n8KelU.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Senior Project Manager,urn:li:member:25672935,"Perth, Australia","urn:li:fs_region:(au,4905)",Business and System Integration Analyst,250997,1/1/2012,679.6667,1050.0325,,,,,,,,,,,,,,
